Otu000090,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Otu000101,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000108,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000110,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000112,14,0,0,0,1204,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,0,0,0,0,0,0,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Otu000116,225,176,71,44,647,0,46,0,0,0,82,17,27,5551,0,0,41,101,57,0,61,142,0,0,182,0,0,0,22,0,18,0,0,0,0,140,32,110,0,10,0,0,0,0,47,0,41,0,0,0
Otu000119,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000122,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000127,0,0,0,0,0,0,0,0,11,37,0,0,0,0,67,0,0,102,16,0,0,0,8,14,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,24,0,7,0,0,0,0,0,42,0,14
Otu000129,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000138,118,57,19,0,55,0,13,0,0,0,24,0,0,0,0,0,31,0,18,6,0,0,0,10,53,19,3198,0,0,0,0,0,0,0,12,0,21,0,0,13,561,0,0,0,0,0,0,0,0,0
Otu000145,22,35,18,0,0,0,20,0,0,0,10,0,15,0,0,0,0,0,17,12,0,0,0,32,28,0,0,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000153,604,813,212,73,57,44,182,90,160,220,75,115,481,205,45,0,61,0,368,135,1224,108,0,0,860,431,180,0,490,0,320,62,0,64,340,0,346,397,186,399,64,14,294,0,293,117,1742,437,148,0
Otu000158,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000163,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000171,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000177,0,0,0,0,0,102395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000186,0,0,0,0,0,0,0,363,0,0,0,0,11,128,0,1604,0,9,0,0,54,0,0,0,0,0,17,29,872,0,866,1667,745,19,532,0,0,0,0,677,0,0,558,0,2019,0,0,0,399,0
Otu000188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
Otu000191,877,1063,288,180,78,47,151,0,0,141,132,0,279,120,94,0,0,0,448,0,315,216,0,0,381,175,250,0,125,0,0,0,0,135,186,0,619,286,211,0,49,26,0,0,228,73,185,19,0,0
Otu000193,1487,940,668,117,0,69,186,103,64,278,254,376,184,289,67,0,353,0,96,88,3210,24,0,14,614,533,117,0,591,0,247,31,0,231,280,0,302,508,242,67,0,10,325,0,329,171,235,524,142,0
Otu000196,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,16,0,0
Otu000207,0,7,0,0,0,54,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,1567,0,0,0,0,0,0,0,7,0,0,0,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000217,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101,0,0,0,0,0,0,15,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0
Otu000221,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,102,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
Otu000233,38,52,44,10,2575,19,22,0,0,0,27,0,19,0,0,0,10,0,93,0,0,39,0,13,83,21,63,0,0,0,0,0,0,12,0,40,21,56,24,0,0,0,0,0,0,0,0,0,0,0
Otu000235,0,0,0,0,0,0,3,292,0,0,0,0,25,644,0,171,0,0,0,0,0,0,0,0,0,0,87,0,131,0,522,287,75,38,168,0,0,0,0,148,0,0,875,0,346,8,0,0,215,0
Otu000236,398,142,51,34,396,23,41,0,0,0,79,0,32,45,0,0,0,152,67,19,0,122,0,49,181,0,18,0,0,0,0,0,0,0,29,88,22,133,33,0,0,0,0,0,0,0,0,0,0,0
Otu000241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000245,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000249,23,0,0,29,0,0,0,0,0,0,13,5,599,0,106,0,26,0,891,0,0,139,0,0,3822,541,8,0,0,0,7,0,0,0,0,0,526,0,27,0,8,0,5,0,47,0,0,0,6,0
Otu000250,157,61,93,335,3,9,98,19,0,35,809,20,612,9,483,0,35,0,272,0,131,481,0,0,5370,3831,413,0,21,0,0,0,0,50,33,0,235,47,197,0,139,0,0,0,0,0,98,7,24,0
Otu000255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000258,23,35,11,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,15,28,0,0,0,0,0,0,0,24,0,7,10,0,0,0,0,0,4,0,32,0,0,7,0,50,9,0,0,15,0
Otu000260,0,0,0,0,0,124,0,12,0,0,0,0,0,0,0,0,29,0,0,4119,0,0,0,0,0,0,0,0,0,0,24,25,0,0,26,0,0,0,0,12,0,0,65,0,237,0,0,0,44,0
Otu000263,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000268,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,47,0,7,0,1935,0,0,0,0,0,0,0,0,11,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Otu000270,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,371,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,78,0,0,0,0,0,14
Otu000273,285,217,146,140,0,0,64,0,0,57,945,90,208,0,45,0,0,0,493,0,582,334,0,0,669,793,191,0,125,0,56,0,0,57,90,0,389,262,163,0,117,0,0,0,55,29,0,0,0,0
Otu000279,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000281,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000282,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,0,0,0
Otu000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Otu000290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Otu000292,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu000296,10,0,0,0,0,32,0,0,0,0,5,0,0,0,0,7,0,114,0,0,2,0,0,3274,0,0,0,0,0,0,0,7,0,0,0,1809,0,0,0,0,0,0,0,0,17,5,0,0,0,0
Otu000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453,0,0,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000302,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000303,217,201,90,42,0,0,124,20,0,71,99,106,147,35,223,0,60,0,1963,0,157,144,0,0,713,287,57,0,30,0,59,0,0,10,67,16,251,87,88,0,24,0,25,0,0,0,26,0,14,0
Otu000306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,73,0,0
Otu000309,1035,685,257,80,0,58,97,76,0,0,117,55,121,168,0,0,110,0,83,64,656,0,0,0,244,95,85,0,237,0,175,40,0,107,162,0,137,217,66,43,0,0,180,0,296,121,214,89,235,9
Otu000314,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,8,0,0,0,1918,0,0,0,0,0,0,0,4,9,0,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000324,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,4,0,0,0,42,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,3,4,0,0
Otu000332,306,117,116,85,27,0,199,0,0,0,459,74,265,34,153,0,60,31,358,0,127,291,0,0,306,186,142,0,29,0,0,0,0,34,30,25,730,91,122,0,0,19,0,0,0,0,16,0,17,0
Otu000338,68,43,62,244,0,0,11,0,0,0,541,0,300,28,0,0,70,0,97,0,91,1413,0,0,1629,4245,354,0,0,0,32,0,0,65,0,0,115,489,155,0,128,0,0,0,50,19,0,0,22,0
Otu000340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000342,0,0,0,8,0,0,0,0,0,0,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,0,0,0,3,21,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,22
Otu000348,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,254,0,15,0,0,20,0,0,0,10,0,0,0,48,0,190,704,1062,7,228,0,0,0,0,136,0,0,493,0,466,72,0,7,162,0
Otu000353,0,0,0,18,0,0,0,43,0,151,65,238,208,0,36,0,0,0,84,0,201,0,0,0,208,81,0,0,0,0,0,0,0,0,0,0,0,151,0,0,28,0,0,0,0,0,0,0,0,0
Otu000355,170,174,96,13,0,14,41,0,0,0,32,23,57,0,0,0,0,0,79,0,12,36,0,0,91,35,41,0,0,0,0,0,0,18,20,0,107,49,49,0,0,0,0,0,25,0,7,0,0,0
Otu000356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000358,3,0,0,0,0,0,0,104,5,0,0,2,4,60,0,351,0,8,6,0,5,0,0,0,0,0,0,0,448,0,1104,2634,1868,0,542,0,0,0,0,852,0,0,1015,0,597,68,0,5,37,0
Otu000359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000360,0,0,0,0,0,796,0,17,0,0,18,358,17,12,0,0,446,0,0,243,160,0,0,0,31,0,0,0,0,0,0,16,0,0,9,0,0,16,6,0,8,0,29,0,28,25,11,102,12,0
Otu000361,52,101,37,62,0,0,0,17,0,0,24,0,31,25,0,0,11,0,21,0,0,36,0,0,90,22,42,0,0,0,25,0,0,13,8,0,21,123,105,0,0,0,9,0,26,18,33,0,10,0
Otu000363,6,0,0,0,7902,0,0,0,0,0,0,0,5,12,0,0,0,0,21,0,0,11,0,16,5,0,0,0,0,0,0,0,0,0,0,42,0,8,3,0,6,0,0,0,0,0,0,0,0,0
Otu000376,0,77,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000378,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000379,288,436,58,43,55,0,100,31,0,80,75,23,260,48,0,0,0,13,169,0,290,50,0,0,308,128,27,0,52,0,21,0,0,0,96,13,169,241,88,0,31,8,31,0,53,29,0,0,0,0
Otu000381,0,21,18,36,0,0,0,21,0,48,133,120,192,121,0,0,272,0,246,0,95,1302,17,0,212,99,61,0,65,0,0,6,0,0,25,0,45,52,471,0,131,0,26,0,0,0,46,0,68,0
Otu000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1285,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Otu000396,0,0,0,0,0,58,0,0,0,0,0,6,0,53,0,2095,0,42,0,0,71,0,0,0,0,0,10,0,111,0,0,1987,1840,42,0,0,0,0,0,0,0,0,288,0,522,18,0,29,249,0
Otu000398,0,0,0,0,1717,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,27,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000404,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,2163,0,0,0,0,0,0,0,0,14,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000408,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
Otu000409,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,1200,0,0,0,0,0,0,0,3,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000433,106,58,74,61,0,0,40,18,0,0,700,65,129,38,170,0,26,0,502,7,157,303,0,0,337,494,366,0,17,0,37,0,0,152,61,0,137,31,102,0,65,0,0,0,64,20,37,147,24,10
Otu000436,37,0,53,0,0,0,0,28,0,107,87,52,119,0,0,0,0,0,0,0,33,226,0,0,902,1652,140,0,0,0,0,0,0,0,234,0,0,453,37,0,0,0,0,0,0,0,0,0,0,0
Otu000438,0,0,0,70,0,0,0,63,0,0,105,152,939,39,325,0,0,0,174,0,471,10,0,0,2630,1494,47,0,49,0,34,0,0,0,79,0,131,287,77,0,23,0,38,0,30,63,24,37,0,0
Otu000440,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000444,0,0,0,0,0,25,0,417,4,0,0,7,0,770,0,2165,0,6,0,0,27,0,0,0,0,0,51,0,57,0,148,1471,3873,14,0,0,0,0,0,348,0,0,231,0,710,0,0,0,280,0
Otu000445,0,0,0,0,0,50,0,0,0,0,10,0,0,0,0,0,0,99,0,18,0,0,0,1684,7,10,13,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,16,0,0
Otu000463,270,168,324,0,0,105,46,50,0,0,0,431,150,67,0,0,146,0,0,16,610,0,0,0,324,94,62,0,176,0,125,10,0,0,173,0,62,178,38,108,0,0,201,0,199,84,113,274,142,0
Otu000465,392,173,167,56,0,0,33,9,0,0,121,296,68,17,0,0,31,0,113,0,60,152,0,18,197,177,180,0,0,0,23,0,0,41,55,7,87,209,69,14,59,158,19,0,77,0,18,0,0,9
Otu000467,6,0,20,43,0,0,0,0,0,0,73,34,231,0,53,0,133,0,94,0,149,6,0,0,484,371,83,0,0,0,0,0,0,0,44,0,86,328,62,0,38,0,0,0,0,0,32,0,0,0
Otu000470,222,264,59,0,0,0,77,0,0,0,0,0,150,3,0,0,0,0,227,0,111,0,0,0,162,80,0,0,0,0,0,0,0,0,0,0,208,104,64,0,0,0,0,0,0,0,41,0,0,0
Otu000472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1741,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000474,39,28,42,21,2580,0,17,0,0,0,23,0,20,0,0,0,13,0,78,0,0,176,0,46,24,0,89,0,0,0,0,0,0,0,0,58,21,41,28,0,0,0,0,0,0,0,0,28,0,0
Otu000476,1383,1021,313,93,0,0,110,20,0,0,177,21,93,0,22,0,85,0,136,0,167,178,0,0,379,368,156,0,50,0,29,0,0,90,48,0,263,383,229,24,0,15,36,0,98,43,59,79,26,17
Otu000482,60,67,75,48,0,0,0,0,15,0,56,0,25,0,0,0,50,0,65,0,0,69,0,0,56,52,52,0,0,0,0,0,0,0,0,0,58,111,66,0,21,0,0,0,36,0,34,0,0,0
Otu000487,0,0,0,0,0,0,0,0,0,0,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
Otu000494,274,192,65,37,112,0,20,0,0,0,35,12,19,54,0,0,20,0,68,0,168,230,12,7,184,22,62,0,28,0,0,0,0,13,19,0,50,141,35,13,0,0,0,0,19,8,34,0,0,0
Otu000507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000518,0,0,0,0,2076,7,0,0,0,0,6,0,0,0,0,0,0,0,44,0,0,35,0,0,0,0,28,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17967,0,0,0,0,0,0,0,14942
Otu000522,65,14,0,12,0,0,0,0,0,54,144,27,246,0,125,0,202,0,540,0,0,81,0,0,2678,5059,24,0,0,0,0,0,0,31,0,0,125,331,77,0,15,4,0,0,24,0,0,13,0,0
Otu000525,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
