Otu000129,0,0,0,0,23,0,26,0,0,0,0,0,0,19,34,0,0,0,0,0,0,0,35,16,0,0,0,53,15,0,42
Otu000130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,46,0,0,0,0,0,0
Otu000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
Otu000139,0,0,0,0,38,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
Otu000140,0,0,25,0,200,0,0,0,42,0,107,0,0,16,170,0,47,0,0,0,0,0,140,21,37,0,0,66,27,0,38
Otu000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,38,0
Otu000146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000151,0,0,23,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,176,0,0,63,23,28,0,45,21,0
Otu000153,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0
Otu000163,0,392,133,18,200,28,45,7,360,26,208,119,0,286,587,65,23,16,29,0,0,0,345,34,44,0,68,177,36,39,91
Otu000170,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Otu000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
Otu000175,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000179,0,0,0,0,0,0,0,0,0,0,0,42,0,0,27,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Otu000183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000184,0,0,0,9,21,0,0,0,111,0,25,24,0,0,31,0,0,13,0,0,19,58,13,0,0,0,0,14,0,0,10
Otu000188,0,34,77,0,79,0,83,0,165,0,162,138,0,138,208,0,21,25,0,0,10,0,133,0,54,0,82,95,0,0,51
Otu000190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
Otu000191,20,0,0,65,0,0,0,0,0,0,0,0,0,0,0,67,55,0,39,0,0,0,0,0,96,0,10,0,0,0,161
Otu000200,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000202,0,0,106,53,30,21,95,0,0,52,29,573,0,26,57,145,389,83,101,0,31,0,0,33,53,0,46,0,56,22,0
Otu000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
Otu000209,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000211,0,0,0,0,23,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
Otu000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12,0,0,0,7,18,7,30,13,4,5,7,0
Otu000215,0,0,30,0,0,0,42,0,0,0,72,0,0,0,56,0,0,0,0,0,34,177,89,0,0,25,69,53,32,0,0
Otu000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0
Otu000220,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,3,13,0,0,6
Otu000221,0,0,0,11,6,9,0,0,173,0,6,37,1482,158,0,0,0,0,0,54,0,127,0,0,0,0,0,0,0,0,0
Otu000236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Otu000240,0,0,123,0,12,0,59,0,0,0,92,0,0,0,75,0,0,0,43,0,116,0,0,0,0,0,0,26,0,0,29
Otu000244,0,0,254,0,0,0,92,0,0,0,54,0,0,0,69,0,0,0,93,0,172,0,0,0,7,0,4,12,0,0,0
Otu000247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,146,0,0,0,0
Otu000248,0,0,8,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0
Otu000251,0,0,130,0,64,0,51,0,0,0,27,0,0,0,0,0,29,0,0,0,0,0,45,0,0,0,0,0,0,0,0
Otu000254,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000257,0,14,0,0,0,0,0,0,0,0,35,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
Otu000258,0,98,52,12,104,0,59,0,0,0,168,76,0,333,440,0,40,18,7,0,40,143,164,21,44,0,34,133,29,15,62
Otu000262,0,0,0,0,0,0,13,0,0,0,0,0,0,0,19,0,0,48,0,0,0,101,0,52,46,14,49,0,35,25,0
Otu000263,0,36,0,0,40,0,0,0,0,0,29,0,0,0,136,0,0,0,0,0,18,0,49,0,78,39,0,48,61,0,0
Otu000265,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000269,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000270,0,0,0,32,0,31,0,17,240,19,0,73,2527,0,0,32,0,0,0,32,0,70,0,0,0,0,0,0,27,0,0
Otu000271,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000274,0,0,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,0,0
Otu000277,339,4377,1034,151,3491,316,351,253,430,554,8492,457,0,812,26530,1384,1073,1132,80,0,361,0,10074,1054,775,168,737,7116,462,331,1841
Otu000279,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000283,0,37,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,281,0,0,67,0,44,0,0,0,0
Otu000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0
Otu000286,0,55,0,10,18,0,18,21,66,15,0,19,2444,63,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Otu000290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,45,0,0,0,0,101,65,0,0,0,0,29,0,0,0
Otu000293,7752,0,88,0,10,0,617,17477,0,8070,8,18,0,0,33,0,0,0,0,0,9,0,191,45,14093,255,87,555,599,0,25330
Otu000296,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Otu000297,0,21,0,0,12,0,0,0,0,0,12,72,0,0,23,0,0,6,0,0,0,0,18,0,0,0,0,11,0,0,0
Otu000304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Otu000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,44,0,0,25,0
Otu000315,0,0,138,14,17,4,40,0,15,0,37,48,0,0,107,36,16,10,17,0,16,0,14,0,0,0,8,14,0,0,10
Otu000317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0
Otu000319,0,87,0,0,53,0,0,0,0,0,0,0,0,58,164,0,0,0,0,0,0,0,84,0,0,0,59,58,0,0,0
Otu000324,10,30,0,2,0,0,5,0,0,0,0,21,53,6,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000329,0,0,18,1049,3311,9098,54,0,399,0,0,14878,0,4789,0,5654,22928,4787,0,0,0,0,0,4,58,0,43,0,0,0,0
Otu000336,0,109,80,0,202,0,75,0,351,0,224,123,0,273,376,0,121,35,0,0,67,21,233,56,72,31,46,211,23,0,106
Otu000339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,16,0,0,0,0,0
Otu000340,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Otu000346,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,0,0,0,12,0,0
Otu000349,0,0,0,0,0,0,0,0,0,0,0,26,0,38,19,0,0,0,0,0,0,136,5,14,13,0,17,9,13,0,0
Otu000354,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000359,0,0,0,0,42,0,0,0,0,0,10,0,0,0,33,0,0,22,0,0,12,0,0,0,0,0,0,45,0,0,0
Otu000372,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000375,0,55,0,0,0,0,0,0,0,0,68,37,0,60,56,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,16
Otu000382,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000383,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,38,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000384,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
Otu000385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
Otu000390,0,0,0,0,0,0,0,0,0,0,0,37,0,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000391,0,62,16,0,95,0,0,0,35,0,42,23,0,29,109,0,0,0,0,0,6,0,64,18,0,0,0,39,0,0,0
Otu000405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
Otu000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0
Otu000409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
Otu000410,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
Otu000419,19,0,202,587,7220,707,62,23,0,103,21,22737,0,8258,106,3049,4695,2248,344,0,0,0,18,40,85,39,68,23,41,32,60
Otu000424,0,0,0,0,47,0,12,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000425,0,0,424,0,0,0,184,0,0,0,113,0,0,0,116,0,0,0,181,0,122,0,0,0,4,0,0,5,0,0,7
Otu000430,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
Otu000434,0,63,0,0,21,0,0,0,145,0,0,0,0,0,49,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,0
Otu000437,0,0,0,0,58,0,0,0,0,0,26,0,0,38,69,0,47,0,0,0,0,0,35,0,0,0,0,29,0,10,0
Otu000440,53,0,0,155,0,158,0,207,0,617,0,314,0,0,0,218,0,188,13,0,69,0,0,16,102,45,0,0,0,0,303
Otu000443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
Otu000448,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,41,0,33,0,0,0,0
Otu000450,0,0,25,189,228,459,53,0,0,0,0,4928,0,2096,0,851,2295,199,0,0,31,0,0,0,0,0,0,0,0,0,0
Otu000454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
Otu000457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,8
Otu000466,774,261,1310,2724,2048,1253,688,1853,603,1483,1438,887,0,1927,4794,5762,1610,2638,146,0,350,0,1427,181,468,207,219,1042,91,93,1571
Otu000470,0,0,316,375,285,130,190,51,0,0,188,134,0,0,587,742,254,543,0,0,108,0,204,91,0,0,69,199,0,0,234
Otu000473,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000478,0,57,24,0,37,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,54,0,21,0,17
Otu000479,0,0,11,0,11,0,0,0,0,8,15,0,0,0,43,0,0,32,0,0,0,0,11,0,0,0,0,29,0,0,0
Otu000486,10283,0,0,2931,0,1961,0,18317,0,8850,10,113,0,0,26,3224,165,82,19,0,0,0,19,80,382,60,35,9,392,61,306
Otu000493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000496,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
Otu000503,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000504,0,0,0,9,10,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu000513,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000517,3,47,24,0,0,0,29,0,0,0,0,0,0,0,0,0,33,0,0,0,0,52,39,0,0,0,0,0,0,0,0
Otu000523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000524,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,60,0,0
Otu000527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
Otu000531,0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000532,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
Otu000541,7,0,0,616,170,1883,0,23,31,10,0,4679,0,5249,8,3215,801,14945,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000543,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,137,55,0,0,31,71,0
Otu000549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
Otu000552,0,0,13,0,42,23,0,0,0,0,47,0,0,0,72,0,0,0,0,10,0,0,41,0,0,0,0,0,0,0,0
Otu000554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Otu000557,0,0,0,0,41,0,0,0,11,0,23,0,0,23,27,0,0,0,0,0,0,75,0,0,0,0,0,22,0,0,0
Otu000562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,35,0,0
Otu000567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Otu000568,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
Otu000569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,36
Otu000570,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,0,0,0,0,4,22,11,0,0,0,0,0
Otu000580,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000582,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,80,0,0,0,0,0
Otu000585,0,0,0,0,0,0,0,4,0,0,8,0,0,0,41,0,0,0,0,0,0,0,18,0,22,0,17,15,17,0,32
Otu000589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,0,61,0,38,0,0
Otu000590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
Otu000592,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000594,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000595,0,0,7,0,0,0,0,0,42,0,0,18,0,0,31,8,0,0,0,0,0,0,16,0,0,0,0,37,0,0,0
Otu000599,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,387,0,0,41,0,14,0,0,0,0
Otu000602,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,113,0,0,0,14,15,0
Otu000603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,48,13,0,0,0,9,0,0
Otu000606,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000611,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000618,0,0,0,0,0,0,16,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0
Otu000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000623,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16
Otu000626,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000632,0,0,0,0,0,0,0,0,0,0,181,0,0,85,130,0,0,0,0,0,0,0,56,0,75,0,0,56,0,0,0
Otu000636,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0
Otu000637,0,20,35,0,58,7,16,0,22,0,55,57,0,53,112,43,51,0,0,0,0,0,100,0,0,0,43,77,0,9,35
Otu000640,0,0,0,0,35,0,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,246,0,0,0,4,0,0,0,0,0
Otu000643,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,17,0,0,0,0
Otu000646,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
Otu000647,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,39,0,0,0,0
Otu000652,0,0,31,0,0,3,0,0,101,0,13,0,0,0,0,0,0,0,0,41,0,0,17,0,0,0,0,0,0,0,0
Otu000654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,17,43,38,0,0,0,0,0
Otu000657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000660,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000662,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,0,39,0,0,0,0,0,28,0,0,0,0,0,0,0,0
Otu000666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
Otu000667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,35,0,0
